amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10
83.04101245398037,113.15001158546293,87.19560585455356,80.1772716325475,87.95800235325125,103.54823247984338,99.89318640255048,97.19159960444631,73.9711991313635,84.12788357338141,0.0,150.0,0.0,0.0,0.0,2.41175968085372e-11,0.0,0.0,0.0,0.0
102.15861674470854,83.74489934698177,83.04443992969485,90.67274523422161,98.21175113881677,104.74492937728117,103.92131216429064,82.43377418739561,93.91547119516132,98.3145745816493,3.433191180869886e-11,0.0,0.0,0.0,0.0,116.18474739124684,33.81525260891924,0.0,0.0,0.0
86.29265419709103,79.72058903435587,105.90245740045931,85.42041281125701,104.19878059995483,96.21848005844878,81.73979079428311,79.1665594062934,87.8794235074877,87.16689008659394,3.747425652453358e-11,3.3516952864361724e-11,149.99999999982674,3.6823650042638184e-11,0.0,8.759819167446275e-11,3.492232751136966e-11,3.3450093193910865e-11,3.627090509247226e-11,3.6944360877869e-11
117.47504506695942,107.07663555175526,88.88883226413023,78.48668975956765,108.00759500938084,82.7722783085317,76.51380563684882,75.64485748425415,71.14498055194517,87.29463415280075,149.9999999992942,2.7827018467263542e-11,9.936962364065494e-11,8.43956016183256e-11,6.226086313176893e-11,9.040029835816199e-11,8.157574615808016e-11,7.996120432451903e-11,8.263878470415875e-11,9.73744973542523e-11
94.63521502171747,78.46787648574318,79.96310982727253,94.96415646951023,91.07588868748428,88.01361199233791,93.96371799816835,101.68018420090587,96.0076186392849,90.7590662702813,2.146562511287802e-12,2.0665787223535624e-11,2.0658034358347907e-11,1.3576155580658146e-12,1.4803260799731326e-11,1.981532108131419e-11,4.646525730853324e-12,149.99999999990683,0.0,1.5654304300199343e-11
80.40118930300333,93.35236295159473,110.52268687375796,99.38904669704827,93.06087637221411,79.37307730378502,96.22387486828093,71.26728048892188,81.01822068067935,93.35022800544604,3.1707810958842604e-11,2.184834664520335e-11,149.9999999998091,0.0,2.228052405177959e-11,3.12810000514742e-11,1.5517205881705962e-11,3.105115271574083e-11,3.2024254764160116e-11,2.159838833253192e-11
111.6339238537454,92.42378436366104,104.62185576610175,102.37446731833533,110.03878571330176,90.93451968477304,72.67783063743327,74.15545868609489,93.00078217605203,87.85605770815272,149.9999999999824,5.359268584470556e-12,3.936406756110955e-12,1.3962164757685969e-12,0.0,4.39825953435502e-12,5.735856234423409e-12,5.515587986337778e-12,4.130029651605582e-12,4.60964599824365e-12
102.0963437144301,97.58975128393823,100.49165369586359,88.6281962195751,82.26722987049124,87.08946081321808,94.6235927890816,104.13026465884894,86.68908830850755,69.52316097721733,0.0,2.645661467681748e-11,0.0,6.109690531275191e-11,6.506306604592282e-11,6.353184645035981e-11,4.6423753730095996e-11,149.99999999981637,6.363132243336622e-11,7.312639382917041e-11
86.48677985852416,83.23322903677821,88.0669101427794,89.07030377669562,95.35068965108381,89.491542314179,73.11306246217531,83.14138558919171,97.42847358483796,73.98828512259875,0.0,0.0,0.0,0.0,1.787121561847016e-10,0.0,0.0,0.0,150.0,0.0
110.29970772031436,100.07750884851589,85.40041871907417,101.89924166298319,81.6654414968149,101.28621431531633,87.74886400028683,101.2825695694286,95.22471760979114,95.0550993482074,149.99999999873617,5.960421045614339e-11,1.975938301868041e-10,9.296297065475301e-11,1.9157220254584217e-10,8.178824284499342e-11,2.0140311640659547e-10,8.148215435710426e-11,1.7792145534656356e-10,1.7949186581489585e-10
82.4059284054495,96.3881464144242,83.39248268509655,100.19620082945683,96.88242765124849,82.38573079279183,105.00503358575473,79.2120687892254,96.16753726708069,90.1444181832801,4.817854961028782e-11,2.1495501538057938e-11,5.0262842578821296e-11,0.0,2.516734301216965e-11,4.8040280222646205e-11,149.99999999978368,4.0976137132976835e-11,1.8490148250120415e-11,4.553738839870821e-11
92.79863260984106,81.85474071144019,78.34888142094681,75.38691610732472,99.5739984397083,82.94843011445444,96.35757633726459,89.65462657950336,100.41056897461242,88.6682884426741,0.0,0.0,0.0,0.0,33.18343416406523,0.0,0.0,0.0,116.81656583619264,0.0
113.6297297016815,103.37744893306798,77.41754351838848,86.17262820813306,95.2851366913539,77.30324253686436,73.1008650643331,102.60357678368413,85.98722350445372,97.30377656633735,150.0,2.9549340752055286e-10,0.0,0.0,0.0,0.0,0.0,1.4867929110096156e-10,0.0,0.0
85.7502028200345,89.33753199570941,84.16410979167175,105.39390050761784,96.98319303166136,87.61283617358072,89.11141806869745,71.3538735436654,99.67554454959993,83.21044443560278,5.2057161393714896e-11,5.324746224593561e-11,5.29502538763937e-11,149.99999999968483,0.0,5.277598756209616e-11,5.3455664131258965e-11,6.132951032794398e-11,0.0,5.353721245495431e-11
83.69347531070954,85.91810326610633,111.5992222244631,76.17359854145553,97.69344448499241,106.92645635585208,84.7306908814284,77.33307191136333,86.82590555176455,80.26190356698066,0.0,0.0,150.0,0.0,0.0,3.0676261530970805e-10,0.0,0.0,0.0,0.0
98.29663415340444,105.2856156723508,78.73267344537973,100.39704765638909,109.78832789621175,91.9915971297145,84.4072222742267,93.78708848594856,96.81396768626982,69.07290919919365,0.0,1.6792611745586328e-10,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
95.0302343520784,80.44010136527827,90.81870864781898,81.98407204418987,85.55263969862067,90.43111265572341,82.4399935361972,91.98396643305101,70.57496437781832,98.36306698718406,1.0950529372166784e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
85.26988945763256,105.19794694754307,78.93882558970864,92.10076408092358,101.07978889747096,82.68780947800596,74.51837860182549,90.7267868008618,100.64700747242475,68.61807741558798,0.0,150.0,0.0,0.0,9.92752546835618e-11,0.0,0.0,0.0,7.56038434198302e-11,0.0
86.28993321544647,82.1691896681773,86.21018035029081,109.886862148331,79.21691495824611,90.74070749173688,96.130827738918,76.30818927118156,86.83321606382525,77.43437348230714,0.0,0.0,0.0,150.0,0.0,0.0,1.516973213711026e-10,0.0,0.0,0.0
106.14926184662372,110.59801088097771,81.7203884128173,101.06381353256853,99.11417958117244,89.29176482357488,101.8206260601149,76.66863002201828,68.0206278954507,82.68610132519215,8.761613656815825e-11,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.58877974349244,93.48464422866745,97.53014029618915,97.93774655048774,101.42540789295698,87.10448560201743,97.10911925115846,101.8710785758942,73.56703190667423,70.05384592188429,150.0,0.0,0.0,0.0,1.616484723854228e-13,0.0,0.0,2.0268231537556858e-12,0.0,0.0
117.25608460778759,111.29255986410516,82.43034068381066,99.62272917372277,89.57180626829428,103.04332266835819,94.51283210437356,94.26035841223802,71.15957310003127,75.96788232228727,150.0,1.7573142940818798e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.41925053299352,85.4567232508701,112.47312907604898,75.98958338345449,89.86030397739975,101.47279711731217,89.74722183552758,100.2255910639098,77.45594424848632,74.45776831574315,0.0,0.0,150.0,0.0,0.0,1.1663559007502045e-11,0.0,0.0,0.0,0.0
115.58036413600333,101.1404726447276,94.30548431984396,88.48186738700993,108.28766147751176,98.26358547841531,74.8255542955459,92.34548282132374,96.67325493224008,80.10933076448984,149.999999999429,8.798339834470426e-11,8.575185006520769e-11,9.42845801432668e-11,0.0,8.025535791489347e-11,1.1664802457289625e-10,8.745226764972358e-11,8.383560512470467e-11,1.0893153046254156e-10
98.3112708111066,113.94381122713028,104.64939914490834,77.39849816055964,92.2093959858522,96.97390010887575,86.36849886562393,76.38032409021892,77.41678649986996,84.50908946646713,1.597382494613711e-10,149.99999999866822,0.0,1.8560300425724047e-10,1.6752890452416613e-10,1.5328572517025114e-10,1.9519799695547006e-10,1.848704417246697e-10,1.85852447432316e-10,1.929872969057187e-10
110.78418886153187,115.58811406254084,111.35466542295967,94.52788115994488,97.79640928398636,80.55809029114997,92.98810300826621,72.38758261616199,92.66913601586725,82.1533773854773,2.9453903722060235e-11,150.0,3.83177933827028e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.56563164899399,106.29075465246991,93.08613392962077,80.2459214939223,78.18371352922159,74.29991429229582,71.58824685075584,99.39072162090226,90.66419956274727,91.11156975889539,0.0,149.9999999998918,1.3450796032543622e-11,1.9282742069748338e-11,1.855110509652036e-11,1.800698479215157e-11,1.7961632181595633e-11,0.0,1.7025714171836626e-11,1.6266932245656562e-11
119.83941865408964,86.54682337515781,89.66333429062261,100.07740861134863,107.41026699629222,72.85114845123877,82.06711074319723,87.11711877245294,75.82075679426092,82.90468805094383,149.99999999867026,1.869042698388057e-10,1.9300872011740466e-10,1.836264473809024e-10,0.0,1.7740342528327346e-10,1.8062618067915537e-10,1.8879031671303892e-10,1.7075807434707713e-10,1.818958317301167e-10
89.92111420303203,89.56395489911586,77.41679812626005,79.92920798468023,100.50930954971196,106.32463463821495,88.30994305488095,85.9424522422754,82.2173345646172,95.43258214923603,1.5203916944251364e-11,1.4775549819403094e-11,1.4480670657308343e-11,1.48803533467771e-11,0.0,149.99999999990976,1.5412415607959584e-11,1.577306702938123e-11,1.5254662064895345e-11,1.0760094706163223e-11
115.85897232258398,97.53626545993849,113.04387979913388,89.99171221788036,85.49574541796379,97.03023424831298,73.02506138880563,93.7446969939727,96.1098773869824,94.13860756679443,150.0,0.0,3.764526468330587e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.6263954065822,106.68936592541672,99.31238876711534,93.60342260624078,103.15535917448206,101.16780473442067,89.37517517627133,81.8851032456485,101.5087331375991,73.43439116628612,3.859419759093162e-11,149.99999999986613,1.6274353191667347e-12,3.160165843810632e-11,0.0,0.0,4.000447853533638e-11,3.8197805874487596e-11,0.0,4.029915212213418e-11
92.18636253528865,87.65589614082499,90.83903410727925,102.11830845519994,92.88435157453529,76.13994896939128,88.31164489925112,71.56386928121033,100.20318503457935,76.59113896870609,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,5.926068524786388e-10,0.0
94.6718880530692,98.57604144481063,105.25351824231468,94.00908464590277,97.7451928678806,90.78984288416122,86.25683281815668,74.43669027530275,73.09356374442196,70.04692105421803,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.59961700771458,78.43301601656442,88.90838200660158,104.3075797025469,76.68440753174265,99.77412562479333,98.15145408257277,78.17013509238178,77.98566935585562,80.46214456895055,0.0,3.863936894547142e-10,4.426310094934739e-10,149.99999999864156,3.3978229082396366e-10,0.0,0.0,3.796114823034823e-10,3.7447184529662014e-10,4.4083731236933904e-10
107.93188652236323,95.2624039932885,104.59130390377793,78.3949135675612,109.3097564260765,104.65346340462955,91.14311259140302,90.28468276103254,101.91854247276038,89.23032800708962,6.110083723811915,0.0,3.090860900556436e-12,0.0,143.88991627648258,0.0,0.0,0.0,0.0,0.0
111.60504246355258,86.32560692221891,91.21197885674235,110.21109250225861,81.01022032276481,85.82628509639149,82.73171999396388,83.407646647088,83.9752461994532,69.87770267382997,144.69672542970804,3.0504444321504985e-11,3.513627518026236e-11,5.303274570233187,3.0363003889114825e-11,3.250108887194472e-11,3.10482347217623e-11,3.137093862090489e-11,3.161125003516002e-11,2.8789307427764113e-11
109.80341675579214,82.28790809788853,83.21382755442588,82.62273375018678,79.58638356042434,79.28191045829716,97.39944321938209,89.81555916561886,70.1889635075861,68.22336811984286,150.0,0.0,0.0,0.0,0.0,0.0,4.233413619658677e-11,0.0,0.0,0.0
117.40054821441026,104.25231279132002,82.4371484082682,74.41553915012076,95.72452613408865,73.48351233969136,74.01783456047376,89.87923619946066,95.2509541137006,67.40658292148666,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.32702098121736,107.8431227402887,86.44610269910922,104.1803372039273,105.72692478632095,99.92624272941559,71.25723731371451,69.77981938482672,74.48404033049098,98.67085069609801,49.19124857225444,100.80875142767027,1.615119149533939e-11,0.0,0.0,1.066621790890565e-11,1.750471989581115e-11,1.9083040703193888e-11,1.8325313488887218e-11,9.78353509317742e-12
86.60133023372279,117.22301446485594,85.46562828571606,84.13408717662638,101.52475000187789,91.25348681620116,96.42083644585254,99.62147264728704,98.30408344269824,97.3030795371407,1.255672718878308e-10,149.9999999990701,1.2287133780998777e-10,1.20429387407003e-10,1.1851852832478471e-11,1.3233982798358704e-10,1.0991804407863432e-10,1.0167038493666145e-10,1.0141788818909547e-10,1.0383169295025741e-10
81.8309310100975,79.24318483622798,93.56762694141142,88.70435222701668,77.7603528815758,73.93980903541392,99.37672174821793,102.76403265511733,71.41247671532086,75.56586504060547,0.0,0.0,0.0,0.0,0.0,0.0,2.3859936248982194e-10,150.0,0.0,0.0
102.83759907453968,87.76107950913132,91.7876253938461,106.00341013440166,78.49984950265878,81.5830778951711,72.48880802492376,93.95448392575223,96.74469601677589,78.88626718057527,1.4882317600495298e-10,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
98.13252674054836,84.88565131216846,112.4738939483358,81.63379771444453,97.15066329320818,81.23906273286926,78.49209401100421,86.9972714679616,88.62567660345584,70.32783101383146,0.0,2.765832007867175e-11,149.9999999998235,2.766631368444905e-11,0.0,2.7605917551909442e-11,2.730615733526065e-11,2.816058497501217e-11,2.808731025538691e-11,2.7624569298723145e-11
95.87928842140094,78.83917932061026,88.29764909775484,83.40027576576054,93.71644866986856,84.44666579690221,82.47532419836806,90.2659513888529,84.02021408046926,71.12745284993461,150.0,0.0,0.0,0.0,3.3083225048358145e-10,0.0,0.0,0.0,0.0,0.0
109.63757864767037,109.82814668102155,109.22914690578612,91.82954277437257,106.59230289750397,77.04150845017459,70.41999539972484,97.77755808184158,98.15387589462789,71.08878691659739,57.264433372818395,76.31712805081605,16.418438576769205,4.644699349524579e-11,3.762796143527852e-11,6.424192966989485e-11,6.887115702468216e-11,4.862786044276076e-11,4.9105992823784305e-11,6.831000043872164e-11
84.98906260109497,87.4793871596514,82.15959455354512,101.76839670401921,93.46675090596904,75.99921754761314,90.77449315879524,93.28953461483846,81.75734263943966,82.08710290871876,1.2726471304850112e-10,9.261673908510689e-11,1.393476364654153e-10,149.999999999171,3.6548541970660153e-13,1.2738057537425953e-10,4.6167087295632205e-11,1.8116073222596118e-11,1.3857177258581842e-10,1.3919735999025465e-10
84.21485852158013,78.551708069319,100.6462541762814,98.93740674018733,107.78340501602713,96.47723760939002,98.84536134524129,77.32593218404155,86.68191643515911,92.2085118737938,1.0069892902647104e-11,9.978228614829635e-12,0.0,7.659425379997364e-12,149.9999999999383,1.9867828790290314e-12,6.939315175899908e-12,9.911877824927514e-12,1.0465101319973029e-11,7.610336282600363e-12
113.30223034926222,78.64649824618168,104.1108770376081,75.23294441450051,109.97824403857112,99.24102577424199,84.36045550208942,90.34261654166805,85.48333061753054,71.58983100623786,149.9999999990547,1.9248602711741114e-10,1.1056400239795039e-10,1.9413448626437457e-10,0.0,1.5293810662342366e-10,2.0047963289471227e-10,2.0901680386486987e-10,2.02082794942271e-10,2.035855928284036e-10
84.9717344233884,110.62158970184825,76.31371576850466,105.13581608861547,100.74433013605784,92.23586346856798,90.09400213997215,76.21892928178154,81.31640941792529,94.45313016977322,3.03175345507629e-10,149.99999999834915,3.05386757003779e-10,0.0,9.173254126268345e-11,3.0516306262507524e-10,3.0245732255129665e-10,3.053712998007252e-10,3.028315697998524e-10,2.922628988958686e-10
105.1947829909345,86.25395412711165,99.73566817628416,106.35359084733734,108.25019283789813,91.84738867992027,99.51368192130259,76.59268392240212,86.61633125842778,76.61248633033411,1.6348517222845653e-11,0.0,0.0,2.602007498353487e-11,150.0,0.0,0.0,0.0,0.0,0.0
107.43161222251727,112.48263045667466,101.79458995145734,111.16691309502666,95.13277637891261,91.33381708956469,90.64558612498496,77.81809921365885,87.71450928853406,73.04672228171395,1.499658776768484e-10,140.78090122718635,1.487538483470353e-10,9.219098771128351,2.1248284020911789e-10,2.2537781382360797e-10,2.268101496957749e-10,2.403449702256882e-10,2.265884668524639e-10,2.549954190913293e-10
102.73382827321223,106.854391051922,97.35642479615521,97.12682843068642,108.96653639469721,104.81787538568608,98.30169278074422,103.86426463663658,101.99517819427467,66.61464270844081,0.0,4.4442671764954866e-11,0.0,0.0,150.0,1.015841644963984e-11,0.0,5.432488137172711e-12,0.0,0.0
82.09033756311683,103.00525879946805,102.45314138437868,76.65808732457006,76.44306249425487,90.11538029734542,89.5749524451476,71.06077963403858,79.9352340778018,81.90630292427291,1.4375324897409614e-10,102.61106593209661,47.38893406652156,1.338034446996447e-10,1.3453455067008552e-10,3.0211334152294166e-10,2.564577703883525e-10,1.2518834508798118e-10,1.4131698812259016e-10,1.4465815805351655e-10
100.01776829743699,106.74698626349806,100.82884858211644,77.79099478945777,77.65798660177441,106.7789544486866,78.00674785412909,87.38521513505938,80.67410767222546,68.47232219242787,0.0,73.41420586263705,1.2276048790308568e-10,1.3450036535314178e-10,1.3470988242718023e-10,76.58579413642697,1.3534459814571267e-10,1.808680586571384e-10,1.4838294090103779e-10,1.2299834702846633e-10
80.58357271649564,98.65737942350857,99.2848158997026,80.79270363338986,109.45466746884269,102.43351006891092,95.51684682706426,96.83125641672008,95.17573576074474,81.55253606683216,1.2923585464532442e-10,9.373939902775881e-11,1.079715339160883e-10,1.2969915773752088e-10,149.9999999992545,0.0,1.1463041541457412e-10,1.0091587707367082e-10,1.1589450660623406e-10,1.3002383031666512e-10
105.56192422832717,106.04576948384849,76.49155641488208,95.78497711361366,97.00470379674647,86.1437342985851,79.14423345401244,82.84652260516091,71.57420293200815,94.8075220568778,50.809145888037946,99.19085411361745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.62481592262826,87.18204851598462,112.09346717570948,82.32951760008739,89.85180628050948,95.93191916512846,72.95244145467164,75.03314891359408,99.6068548368044,71.89732407038622,149.99999999896457,1.9258017402989935e-10,0.0,1.9664270212160773e-10,1.8952484026613092e-10,1.5589129986892658e-10,2.1149482165583322e-10,2.0603785344519565e-10,2.1543478112562298e-10,2.1434765073991002e-10
93.9488254277455,116.35141569762219,108.48179961104115,77.85102338649169,101.47398075281865,74.99142191770135,97.79995797890047,99.02959449941902,75.80728010887601,83.85930984646897,0.0,150.0,1.5766588035148743e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.2210299953563,108.0172183727842,81.99557553031666,102.93192146891768,104.48500600799909,102.56821278373144,74.68649870825728,99.97098231053678,77.10145124117764,97.4710417728669,149.9999999990582,0.0,1.6896439802849272e-10,1.0421308260788464e-10,9.775247278298593e-11,1.0391598692649495e-10,1.8432322335115714e-10,1.0211254064529385e-10,1.7875345648121765e-10,1.0022782603869018e-10
105.59335051651139,85.87858763777913,97.20125829134025,94.70377935639877,105.4552285003337,95.90994792578553,88.71923668646367,85.50240683329461,99.34700004618372,84.30389279372075,81.89948207696878,0.0,0.0,0.0,68.10051792397526,0.0,0.0,0.0,0.0,0.0
114.91120286182843,100.72749858516035,81.75532854052892,97.84412870673151,81.61944553054056,74.73531003766871,98.87509072147644,76.71245644223717,84.67888791006297,88.84650045718617,150.0,2.3719692876511544e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.70344410209442,80.20985605326456,100.73951444111097,91.37440997348747,80.50788709016109,82.95350474081594,74.89465016080257,74.47921260247709,77.93530614638784,67.54014973998822,150.0,0.0,7.527347634095349e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.87094354390841,91.33698896734546,111.44056209239342,99.13766064723625,92.2492582512254,96.11463904626483,72.04863672334221,100.18277018937856,68.01517797807671,77.3739580454058,2.1039161800229033e-10,2.296040732441446e-10,149.99999999837135,5.6037174900325226e-11,2.4120600389316185e-10,1.8749676174583692e-10,2.816825713967112e-10,0.0,2.9570251660325543e-10,2.5802773077572197e-10
94.98664224943298,113.84830817349186,85.93996518013938,79.03207148207362,103.0835923404446,90.59066871671,90.91827516550424,71.55754982357129,99.00425503249247,95.30616331809416,2.330072433937387e-11,149.99999999980093,2.938746186998601e-11,3.214843388713057e-11,0.0,2.6424543334610083e-11,2.636867211157947e-11,3.585773759118866e-11,2.878358672918519e-11,2.2545081062210832e-11
115.40033269216816,108.51891974568703,92.67566159744322,74.84975179365264,101.5302521900903,95.58370923416375,84.51858897276101,77.0957175522,86.93319572391397,87.11943232481315,150.0,4.559694843919715e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.10162931059952,83.9031200472311,94.08312716410008,80.27551426259637,76.70165663829931,77.07207381650186,89.86183776048085,76.954256868742,79.20383111042521,96.29776314622463,0.0,0.0,2.1428903096420981e-10,0.0,0.0,0.0,3.967831546704458e-12,0.0,0.0,150.0
82.08467418779053,104.579028679962,96.23620083050857,107.19984672081004,88.6290735882494,106.1969938020027,103.78889307948006,103.74707849144288,94.08951959492812,68.23359887228973,0.0,9.21057060824703e-11,0.0,125.1498081565652,0.0,24.85019184400743,3.510581115425666e-11,3.5947930184434506e-11,0.0,0.0
108.40207684957237,95.58960414613581,89.8519531020512,76.40735302388003,82.67042589721682,80.73975030309109,88.08115912974563,75.96296499743134,71.68282447434807,88.74334871047434,149.9999999991628,0.0,1.0516609805222288e-10,1.2272360905285495e-10,1.2891954170868303e-10,1.2703393892365966e-10,8.625677949680721e-11,1.2236434088208625e-10,1.1803269472920874e-10,9.309797377454743e-11
112.93539132715141,104.38031151526074,78.07232860056375,99.95163534174603,100.17831278855769,82.77697072014624,72.73989631774072,87.6942010619372,83.65456646344266,90.6342231758716,149.99999999902064,0.0,1.515533254448087e-10,5.3755000450905754e-11,5.1705528747447715e-11,1.5786949525420368e-10,1.58542401429429e-10,1.6443824080170089e-10,1.592268539241104e-10,1.5473766712403858e-10
84.86667457709088,79.1365812341174,83.13292508205299,79.84685069967217,104.98003188824859,73.63030043867018,90.77867506001071,92.86817168491542,87.36044809339128,73.621826611323,1.1020452056679583e-10,1.2462030141578028e-10,1.2081274181401644e-10,1.2498302934343174e-10,149.99999999908198,1.1772983657184102e-10,8.94235016835488e-11,2.2234658558772935e-11,9.031089106374696e-11,1.177111831918067e-10
105.22299548562144,86.92263535851642,102.85927389010347,87.24946715115713,91.11549383921864,95.29354978087206,84.27173443142541,98.50533454911158,87.96687631116811,96.7687583180567,150.0,0.0,3.0936320172259e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.61312862911389,115.9250701317689,90.47424861179215,99.93420428349621,82.08333221978106,72.42179344077277,73.09774942116606,71.63800256392152,74.35682402275874,88.04354673147391,0.0,149.99999999934184,1.1291589885331632e-10,5.548272952182742e-11,1.0202771960621249e-10,1.042872455059296e-10,1.049462738933471e-10,1.0684342299782656e-10,1.0418332863082469e-10,1.0313527809557854e-10
91.59391325477186,100.74186357827953,105.80611769981175,77.66082627697011,107.9877865287883,79.82773780627176,104.95250338966127,80.42292731708308,95.23676364094449,85.85830290529624,0.0,0.0,1.5548451415270392e-10,0.0,150.0,0.0,9.878907292856416e-11,0.0,0.0,0.0
112.293365031837,88.26313662324958,91.21075217388936,98.65859080307949,75.23321153974948,85.2208314126018,87.24173993144812,70.04240297349317,80.7105450686583,72.06550104927115,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.08656932580978,100.43560047224192,83.09322947884534,101.23319521391286,75.62861820453419,107.39907801912423,99.70752228085382,80.32993378101864,100.08755062344812,84.91826303742673,1.4176261317889214e-10,1.882384208318147e-11,1.5928176046504983e-10,0.0,1.0228612469975578e-10,149.9999999993261,0.0,1.3494590671564832e-10,1.86488655150977e-11,1.7509687325538037e-10
109.68524230007813,98.2341838221286,90.03878512439637,85.12003025414289,103.8594763510364,85.77426482787922,85.94849109362082,90.29119726272266,91.43677591026722,86.76981625438088,149.99999999982919,1.3132606113686052e-11,3.460520758835628e-11,3.086420008457935e-11,0.0,3.134381643121742e-11,3.1519675758318044e-11,3.416644744902442e-11,3.171329865381267e-11,3.212186072687473e-11
105.52209140889867,85.78036356849202,108.73185888456445,93.88838383560966,96.78467548576438,85.57319820307215,99.45157196252215,83.201651941743,101.20439217236158,94.74427245580047,4.4931791620683725e-10,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
